Timestamp,Exercise,Reps,Calories
2025-04-17 14:55:27.469777,bicep_curl,10,5.179999999999999
2025-04-17 14:56:15.801073,squat,15,16.649999999999995
2025-04-17 14:57:22.449935,bicep_curl,10,5.179999999999999
2025-04-17 14:57:22.449935,bicep_curl,0,0
